camis,dba,boro,bin,bbl,cuisine_description
50114214,MOCHA CAFE,Bronx,2015290,2032480143,American
50114216,VIVA LA PIZZA,Brooklyn,3141704,3057360050,Pizza
50114221,ODAAN,Queens,4082846,4034660001,NULL
50114223,NULL,Brooklyn,3061599,3022960004,NULL
50114224,NULL,Brooklyn,3061586,3022950001,NULL
50114225,DOUGIES JAMAICAN CUISINE,Brooklyn,3232787,3082610037,Caribbean
50114226,NEW APNA VIRSA RESTAURANT,Queens,4199632,4094560028,Indian
50114230,DOYLE'S CAFE (GOOGLE),Manhattan,1010378,1005980058,NULL
50114231,DESPANA,Manhattan,1066733,1004827501,Spanish
50114232,ANAGRAMS (GOOGLE),Manhattan,1013043,1007390001,Continental
50114233,NUVEEN,Manhattan,1036195,1013000033,NULL
50114234,18 BELOW,Manhattan,1008825,1005470014,NULL
50114235,DANNY'S SZECHUAN GARDEN RESTAURANT,Queens,4438969,4139570012,Chinese
50114237,NULL,Brooklyn,3155072,3061020044,NULL
50114239,BELLA VITA NUTRITION,Brooklyn,3193186,3071360001,NULL
50114240,NULL,Brooklyn,3083790,3037200001,NULL
50114241,NULL,Manhattan,1008011,1005150015,NULL
50114243,SUPER SUSHI,Brooklyn,3155069,3061020041,Japanese
50114244,LA BELLA FERRARA PASTRY,Manhattan,1002630,1002050004,Bakery Products/Desserts
50114248,NULL,Brooklyn,3073073,3032140047,NULL
50114253,NULL,Manhattan,1085029,1010530029,NULL
50114254,KEVIN WONG,Brooklyn,3015534,3008420039,NULL
50114256,NULL,Manhattan,1063518,1021420244,NULL
50114269,KRISPY KREME,Manhattan,1047942,1015140056,NULL
50114289,NULL,Manhattan,1077985,1004600049,NULL
50114291,SEA PARK,Manhattan,NULL,1,NULL
50114296,NULL,Bronx,2004478,2026270056,NULL
50114299,Sereneco,Brooklyn,3337033,3025570024,NULL
50114301,CHO DANG GOL,Manhattan,1085001,1008370012,Korean
50114302,MOTT HAVEN BAGEL & PIZZA,Bronx,2128972,2023407501,Bagels/Pretzels
50114303,LATINO FUSION,Queens,4036240,4014730001,NULL
50114311,CHICKEN N SHAKES,Queens,4152788,4070720007,NULL
50114312,PLANT JUNKIE,Manhattan,1036185,1013000001,Vegetarian
50114313,EL GALLO TAQUERIA,Manhattan,1033110,1012320031,NULL
50114314,TEN DEGREES,Manhattan,1005882,1004360036,Sandwiches/Salads/Mixed Buffet
50114320,JAMAICAN FLAVORS,Queens,4209605,4097950065,Caribbean
50114321,NULL,Brooklyn,3050611,3018030003,NULL
50114323,UFT - KITCHEN WORKS,Manhattan,1000814,1000220028,Other
50114328,FAIRFIELD INN & SUITES,Manhattan,1080469,1007570017,American
50114334,EL RINCON GUAYAQUIELENO,Queens,4042375,4017100070,NULL
50114345,PHALIA RESTAURANT,Manhattan,1018209,1008840020,Pakistani
50114346,NULL,Brooklyn,3075775,3033110002,NULL
50114348,NULL,Bronx,2011070,2030260020,NULL
50114350,NULL,Brooklyn,3337335,3008470004,NULL
50114353,N/A,Manhattan,1052259,1016430049,NULL
50114354,NULL,Brooklyn,3159166,3062060036,NULL
50114356,MOCHINUT EAST VILLAGE,Manhattan,1006310,1004490004,Donuts
50114357,RAINBOW BAKERY,Queens,4114118,4050360031,NULL
50114358,DUNKIN DONUTS,Manhattan,1040460,1013670001,American
50114359,NULL,Queens,4534220,4096740048,NULL
50114360,CAFE ON 58,Manhattan,1036915,1013120041,NULL
50114361,NULL,Bronx,2118922,2046580001,NULL
50114363,DK PubLIC,Queens,4430742,4003850031,NULL
50114365,SUBWAY,Brooklyn,3159989,3062220001,Sandwiches/Salads/Mixed Buffet
50114368,CARVEL,Manhattan,1080825,1010010102,NULL
50114369,DINER HAMBURGER HOUSE,Bronx,2114808,2031220048,Hamburgers
50114370,BK HALAL GRILL,Brooklyn,3038295,3014200001,Chicken
50114381,The Mayfly,Manhattan,1004241,1003500012,NULL
50114384,NULL,Manhattan,1008838,1005480040,NULL
50114386,KENNEDY CHICKEN & GRILL,Brooklyn,3053619,3018570001,Other
50114388,YUKI SUSHI,Manhattan,1003887,1003000019,Other
50114404,Lucky Dhaba,Queens,4194980,4093040003,Indian
50114420,ALL IN CAFE,Brooklyn,3244544,3086680815,"Juice, Smoothies, Fruit Salads"
50114423,PHO 87 RESTAURANT,Manhattan,1003940,1003040029,Asian/Asian Fusion
50114424,THE ISLANDS,Queens,4284814,4132630020,Caribbean
50114426,CARIDAD RESTAURANT,Bronx,2013718,2031580001,NULL
50114428,53,Manhattan,1090777,1012690006,Asian/Asian Fusion
50114429,BLACK FOX COFFEE,Manhattan,1012841,1007290163,NULL
50114431,STUMPY’S HATCHET HOUSE,Brooklyn,3336897,3006830001,NULL
50114435,ANGELOS PIZZERIA,Queens,4098565,4041000001,NULL
50114436,NULL,Staten Island,5000000,5000020015,NULL
50114437,Rippers 2,Queens,4303674,4161500100,NULL
50114438,ZAAB ZAAB,Queens,4037782,4015220002,Thai
50114440,FULTON SEAFOOD AND FRIED CHICKEN,Brooklyn,3087922,3039520021,Chicken
50114442,HOMEMADE TAQUERIA,Bronx,2090512,2037750007,Mexican
50114443,EL MORELENSE  INC,Queens,4106205,4046780001,NULL
50114459,NULL,Manhattan,1077286,1012640005,NULL
50114460,Al Fresco Pizza & Wings,Brooklyn,3036784,3013780001,NULL
50114461,ARAMARK SERVICES INC,Manhattan,1035481,1012877501,NULL
50114462,FIRST REPUBLIC BANK,Manhattan,1012843,1007310001,NULL
50114463,HOOK & REEL CAJUN SEAFOOD AND BAR,Brooklyn,3196562,3072660260,NULL
50114464,MOMO SUSHI,Manhattan,1017907,1008750003,NULL
50114479,NULL,Manhattan,1006383,1004500035,NULL
50114481,NULL,Queens,4442943,4003840001,NULL
50114485,BK CAFE,Brooklyn,3016585,3008700042,NULL
50114489,EDWARD WILLIAMS,Brooklyn,3206456,3075790007,NULL
50114495,NULL,Queens,4119562,4052850033,NULL
50114496,NULL,Brooklyn,3342374,3023940014,NULL
50114499,NULL,Brooklyn,3092650,3041410018,NULL
50114500,NULL,Brooklyn,3177125,3066570053,NULL
50114501,CHAKRA CAFE,Queens,4001904,4001610006,Coffee/Tea
50114506,NULL,Brooklyn,3122075,3052640038,NULL
50114508,I LOVE GUACAMOLE RESTAURANT,Brooklyn,3017070,3008790005,Mexican
50114510,DEK SEN,Queens,4315161,4015790020,Thai
50114514,FLOWERS & FLOUR,Queens,4532171,4050080033,Korean
50114517,NULL,Brooklyn,3064020,3025110026,NULL
50114518,NULL,Brooklyn,3107788,3048420001,NULL
50114519,NULL,Staten Island,5095205,5007070001,NULL
50114524,JOOY TEA SHOPPE,Brooklyn,3014440,3008180042,Coffee/Tea
50114525,NULL,Manhattan,1005951,1004380039,NULL
50114532,LAO JIE HOT POT & BBQ,Brooklyn,3185417,3068610043,Other
50114537,MAMA'S CUPBOARD,Manhattan,1000812,1000220020,NULL
50114541,MTEA,Queens,4618929,4004087501,Coffee/Tea
50114546,CROWN FRIED CHICKEN,Manhattan,1059959,1020020034,American
50114558,NULL,Manhattan,1026605,1010580033,NULL
50114560,Archies Tap & Table LLC,Bronx,2102705,2056350020,NULL
50114564,BKLYN PIZZA COMPANY,Queens,4081572,4034170081,Pizza
50114569,WAU,Manhattan,1032669,1012280036,Asian/Asian Fusion
50114570,NEW JADE GARDEN,Queens,4210211,4098260052,Chinese
50114577,Chunky bites LLC,Queens,4061271,4027430042,NULL
50114578,NULL,Manhattan,1045318,1014570046,NULL
50114582,NULL,Manhattan,NULL,1,NULL
50114588,Cherry On Top,Brooklyn,3072980,3032100041,NULL
50114590,PENDRY MANHATTAN WEST,Manhattan,1012841,1007290163,NULL
50114591,APPLEBEES,Staten Island,5000000,5039690001,American
50114596,NULL,Manhattan,1087616,1010940018,NULL
50114598,TACO SANTANA DELI,Brooklyn,3321342,3024620020,Mexican
50114601,NULL,Manhattan,1010049,1005880070,NULL
50114605,BUSHWICK PITA PALACE,Brooklyn,3071255,3030640004,Middle Eastern
50114606,Maggie's Place Inc.,Manhattan,1035419,1012830015,NULL
50114610,NULL,Queens,4000000,4069310038,NULL
50114615,NULL,Manhattan,1023157,1010040020,NULL
50114617,MAIN STREET COFFEE,Staten Island,5121934,5044410001,American
50114626,ST. THOMAS CHOIR SCHOOL,Manhattan,1024905,1010290037,NULL
50114629,El Pinguino,Brooklyn,3064665,3025560051,NULL
50114630,LINA'S DELI CORP,Staten Island,5005120,5001850575,Mexican
50114633,MAMITA'S  COLUMBIAN BAKERY & RESTAURANT,Queens,4184264,4089330077,Spanish
50114636,CAFE NOVEL,Queens,4137461,4062270322,Sandwiches/Salads/Mixed Buffet
50114637,JOY BURGER,Manhattan,1051795,1016280022,Hamburgers
50114638,OSAKA,Queens,4557736,4078420012,Japanese
50114644,NULL,Bronx,2085718,2058881556,NULL
50114646,STEFANOS,Staten Island,5107735,5061590001,Pizza
50114648,THE NEW YORK ICERY,Brooklyn,3341545,3002580017,NULL
50114651,NULL,Manhattan,1005297,1004090033,NULL
50114663,THE FULTON ANNEX / BOBBI'S,Brooklyn,3397861,3001497501,Sandwiches
50114664,BETWEEN THE BAGEL NY,Queens,4008596,4006170003,Bagels/Pretzels
50114668,GUAC SHOP MEXICAN GRILL,Queens,4177259,4086740013,American
50114671,Eight Jane Food,Queens,4112292,4049740038,Chinese
50114672,GOLD SPOON RESTAURANT LOUNGE & JERK CENTER,Bronx,2027967,2038790006,Caribbean
50114674,NULL,Brooklyn,3076195,3033290002,NULL
50114675,GRANO DE CAFE,Queens,4044366,4017700035,Spanish
50114676,PATISSERIE CHANSON,Manhattan,1002083,1001817501,French
50114677,EL CONDOR,Manhattan,1011018,1006150036,Coffee/Tea
50114679,BLANK STREET COFFEE,Manhattan,1042807,1014060021,NULL
50114684,NULL,Queens,4045999,4018600100,NULL
50114685,NULL,Manhattan,NULL,1,NULL
50114686,NULL,Manhattan,1013643,1007620025,NULL
50114687,KONDITORI,Brooklyn,3019768,3009530010,Coffee/Tea
50114691,BAGEL OASIS,Queens,4152787,4070720001,Bagels/Pretzels
50114692,NULL,Manhattan,1085014,1009440055,NULL
50114694,NULL,Bronx,2001638,2023930014,NULL
50114695,NULL,Brooklyn,3182412,3067770029,NULL
50114699,Munchies Korner,Manhattan,1048756,1015300045,NULL
50114700,SeafoodMixer Market,Bronx,NULL,2,NULL
50114701,NULL,Manhattan,NULL,1,NULL
50114703,EMPOWERED NUTRITION,Queens,NULL,4,"Juice, Smoothies, Fruit Salads"
50114704,MOOLIAUNO'S TRAPP KITCHEN,Brooklyn,3027958,3011400006,American
50114707,NULL,Brooklyn,3426661,3002970031,NULL
50114708,HOUSE OF JOY RESTAURANT,Manhattan,1001782,1001630009,Chinese
50114711,THERAPY WINE BAR 2.0,Brooklyn,3046168,3016610050,Other
50114726,MARINARA PIZZA,Manhattan,1006433,1004520001,Pizza
50114727,DAR 525,Brooklyn,3338177,3027790043,Mediterranean
50114730,TORTAZO,Manhattan,1015618,1008270028,Tex-Mex
50114731,NURA,Brooklyn,3065947,3026430008,American
50114733,DAORI BBQ,Queens,4114043,4050310114,Korean
50114750,TACO BELL,Bronx,2000538,2022930053,Mexican
50114752,Taco Bell,Staten Island,5104779,5036490060,NULL
50114767,PANDA GARDEN,Queens,4157401,4073340001,Chinese
50114768,KFC,Manhattan,1058660,1019310027,NULL
50114771,FISHMARKET II,Manhattan,1005945,1004380028,NULL
50114773,"NO. 1 FLOWER DRUM HOUSE, INC",0,NULL,NULL,NULL
50114783,NULL,Queens,NULL,NULL,NULL
50114791,CHIPOTLE MEXICAN GRILL #3742,Queens,4112509,4049800060,NULL
50114800,NULL,Brooklyn,3013858,3008060047,NULL
50114818,EAT WELL WITH DANIELLE LLC,Queens,4000000,4006600064,NULL
50114821,REPOSTERIA  NITIN,Bronx,2013734,2031590003,Bakery Products/Desserts
50114831,HOA RESTAURANT & LOUNGE,Queens,4010772,4006630001,NULL
50114835,ROCKWELL'S COFFEE SHOP,Manhattan,1000012,1000070031,American
50114840,NULL,Manhattan,1085593,1012570002,NULL
50114843,BOBO'S CRAB SHACK,Bronx,2023991,2037430045,NULL
50114850,NULL,Queens,4087674,4036130007,NULL
50114874,DAILY PROVISIONS,Manhattan,1089664,1007297502,Other
50114879,NULL,Queens,4112344,4049770023,NULL
50114881,CRAB HOUSE BROOKLYN,Brooklyn,3196563,3072660261,NULL
50114882,COLOMBA BAKERY,Manhattan,1008832,1005480001,Coffee/Tea
50114884,MR. CHIPS,Brooklyn,3148679,3059390040,American
50114896,NULL,Brooklyn,3063594,3024620022,NULL
50114900,2 Chix,Brooklyn,3393619,3015930028,NULL
50114901,NULL,Bronx,2027190,2038380226,NULL
50114909,CHIPOTLE MEXICAN GRILL #3957,Bronx,2001160,2023620007,Mexican
50114911,COFFEE AT,Manhattan,1035355,1012780001,NULL
50114912,LA CASA DEL TACO,Staten Island,5011138,5003890004,Mexican
50114913,No. 1 Chinese Restaurant,Queens,4181880,4088630092,Other
50114914,COPACABANA PIZZA & GRILL INC,Queens,4008030,4006040048,Brazilian
50114918,NULL,Manhattan,1084957,1006190007,NULL
50114919,LOLA'S,Brooklyn,3394019,3078900002,Mexican
50114920,STARBUCKS CORPORATION,Bronx,2017755,2033260122,NULL
50114939,CHIPOTLE MEXICAN GRILL #4066,Bronx,2016124,2032660042,NULL
50114940,MCDONALD'S,Queens,4003169,4002230021,Hamburgers
50114941,NULL,Brooklyn,3142708,3057647501,NULL
50114942,QC NY,Manhattan,1086430,1000010010,NULL
50114943,LA COCINITA TEX-MEX,Queens,4194889,4093020005,NULL
50114944,LADY CHOW KITCHEN,Manhattan,1083322,1002380038,Chinese
50114945,AHUACHAPAN,Queens,4226190,4106040026,Spanish
50114947,X FACTORY,Brooklyn,3182310,3067740045,NULL
50114948,OCEAN THAI KITCHEN,Brooklyn,3126333,3053780044,Thai
50114949,ELLAMIA/SOOM SOOM,Manhattan,1089695,1000000000,NULL
50114952,CASA DANI,Manhattan,1089695,1000000000,Mediterranean
50114954,LECKER FOODS HOSPITALITY GROUP LLC,Manhattan,1036474,1013087501,NULL
50114955,RESIDENCE INN MANHATTAN/MIDTOWN EAST,Manhattan,1036218,1013020043,American
50114956,WINGZ AMERICAN GRILL,Brooklyn,3326830,3084700055,Chicken
50114958,NULL,Queens,4431711,4050297501,NULL
50114960,HAPPY FAMILY CRAB,Brooklyn,3037789,3014030003,Seafood
50114961,THREES BREWING,Brooklyn,3337033,3025570024,NULL
50114963,GYRO KING,Brooklyn,3093528,3041700001,Other
50114965,NULL,Queens,4531593,4093950063,NULL
50114967,SMASHBURGER,Manhattan,1024947,1010330032,American
50114968,NULL,Manhattan,1007722,1005017502,NULL
50114974,Red Table Cafe,Brooklyn,3002559,3002660050,American
50114975,SUSHI KAI,Manhattan,1006371,1004500020,Japanese
50114976,787 COFFEE,Manhattan,1077806,1000077501,Mexican
50114977,AVOCADERIA,Manhattan,1036474,1013087501,American
50114978,Hook & Catch,Bronx,2051390,2044350032,Cajun
50114979,NULL,Brooklyn,3116476,3050770031,NULL
50114980,787 COFFEE,Manhattan,1006795,1004650047,NULL
50114983,PROVENANCE MEALS,Queens,4005310,4004620001,Other
50114985,FOX HARLEM,Manhattan,NULL,1,American
50114988,NULL,Brooklyn,3062195,3023350029,NULL
50114989,DREA'S DOCKSIDE CAFE,Staten Island,5000000,5014100250,NULL
50114990,3 TIMES,Manhattan,NULL,1,Other
50114991,ALPHAA OMEGAA FRESH FOOD COURT,Bronx,2083167,2057060001,NULL
50114993,SIP SAK,Manhattan,1039465,1013420003,NULL
50114994,JUICE GARDEN,Queens,4036591,4014830008,"Juice, Smoothies, Fruit Salads"
50114995,NULL,Manhattan,1036474,1013087501,NULL
50114996,MAMAN,Manhattan,1000000,1012630045,Other
50115002,NULL,Manhattan,1079024,1003080022,NULL
50115008,NULL,Queens,4038193,4015277501,NULL
50115009,LAND TO SEA,Brooklyn,3068316,3027450002,Coffee/Tea
50115029,CRAB DU JOUR XPRESS,Manhattan,1083976,1017220001,Seafood
50115030,CRAB DU JOUR,Brooklyn,3245141,3086940419,Seafood
50115036,NULL,Manhattan,1075688,1010370024,NULL
50115037,STARBUCKS,Manhattan,1035330,1012760001,Coffee/Tea
50115040,DESIMONES,Manhattan,1008952,1005540001,American
50115041,Kung Food,Manhattan,1008952,1005540001,Japanese
50115042,SULLY'S CAFE,Manhattan,1088961,1007027501,American
50115043,ALL & SUNDRY,Manhattan,1026056,1010480041,American
50115046,UMAMI BURGER/SA'MOTO,Manhattan,1089695,1000000000,NULL
50115050,KRISPY RICE/ PROPER FOOD,Manhattan,1089695,1000000000,NULL
50115051,Greenpoint Fish at The Hugh,Manhattan,1036474,1013087501,Seafood
50115053,Coco Fresh Tea & Juice,Queens,4447682,4008440038,Coffee/Tea
50115055,HENRY'S,Brooklyn,3009462,3006460046,Sandwiches/Salads/Mixed Buffet
50115063,Salon Sucre,Manhattan,1090554,1003527501,French
50115064,THE GREEK AVOCADO,Staten Island,5106342,5026370052,Greek
50115065,AMTRAK METROPOLITAN LOUNGE/MOYNIHAN TRAIN HALL,Manhattan,1084820,1007550040,Sandwiches/Salads/Mixed Buffet
50115066,EL POLLO VERDE/ CINDY LOU'S COOKIES/ MARKET BAR,Manhattan,1089695,1000000000,NULL
50115067,NULL,Manhattan,1023158,1010040029,NULL
50115085,EL PILON  RESTAURANT,Bronx,2021834,2035580010,Latin American
50115087,MITO,Queens,4005127,4004320008,Japanese
50115089,Bruckner Pizza,Bronx,2023445,2037140001,NULL
50115099,CICCI DI CARNE/ ELECTRIC PIZZA/ PLANT NATION,Manhattan,1089695,1000000000,NULL
50115100,KATSUYA/S BAR,Manhattan,1089695,1000000000,NULL
50115103,HIRAMASA,Manhattan,1078500,1015040056,Japanese
50115106,ABOVE GROUND,Brooklyn,3326266,3031930038,Coffee/Tea
50115119,JANNAT ADEN RESTAURANT,Brooklyn,3205274,3074710010,Other
50115131,KAZUNORI,Manhattan,1036474,1013087501,NULL
50115137,OMAR'S PLACE BK,Brooklyn,3075690,3033080020,NULL
50115144,Salsa Soul Cafe,Bronx,2093108,2040730001,NULL
50115149,NULL,Brooklyn,3072902,3032080002,NULL
50115150,NULL,0,NULL,NULL,NULL
50115163,8282,Manhattan,1079713,1004170070,Korean
50115165,TEXAS CHICKEN & BURGERS,Brooklyn,3346582,3008080002,American
50115166,SANTA FE BK,Brooklyn,3061948,3023200013,Other
50115167,NABANNO RESTAURANT,Queens,4029771,4012837501,Bangladeshi
50115168,DUTCH BABY,Manhattan,1082091,1021797501,NULL
50115169,Sobak,Manhattan,1075788,1002987501,Korean
50115170,KENNEDY FRIED CHICKEN,Queens,4213904,4099880037,American
50115172,MARELUNA,Manhattan,1008040,1005170003,NULL
50115174,PARIS BAGUETTE,Queens,NULL,4,Bakery Products/Desserts
50115175,A & A 818 BAKERY,Brooklyn,3143556,3057840045,Bakery Products/Desserts
50115178,BAGEL BARISTA STATION,Queens,4303732,4161660003,Bagels/Pretzels
50115183,MARATHON COFFEE,Manhattan,1048122,1015180033,Coffee/Tea
50115184,DANNEE THAI,Brooklyn,3055134,3019240060,Thai
50115185,NULL,Manhattan,1064057,1021700078,NULL
50115189,GG'S FISH AND CHIPS,Brooklyn,3006568,3004090036,Soul Food
50115191,NULL,Manhattan,1000027,1000100023,NULL
50115198,SO GONG DONG KOREAN BBQ,Manhattan,1018114,1008810045,Korean
50115203,MIAO MIAO YA,Queens,4534920,4049707501,NULL
50115208,DUAL TOWNE PLACE SUITES/SPRINGHILL SUITES,Manhattan,1015093,1008030062,NULL
50115210,KOFTE PIYAZ RESTAURANT,Brooklyn,3017768,3009030172,Mediterranean
50115212,NULL,Queens,4541180,4113770001,NULL
50115214,HALAL MUNCHIES,Queens,4080151,4033580013,Middle Eastern
50115222,WENDY'S,Manhattan,1014513,1007890079,American
50115226,NULL,Queens,4047907,4019440137,NULL
50115229,THE CREPE,Brooklyn,3173200,3065750044,Other
50115230,MING MEN BBQ,Queens,4112380,4049770156,NULL
50115231,EL MANA RESTAURANT,Bronx,2060739,2047370105,Latin American
50115232,CIRTA,Queens,4011397,4006840042,Turkish
50115234,Yogurt City,Staten Island,5073068,5054940055,NULL
50115256,GOUIE NEW YORK,Manhattan,1090554,1003527501,NULL
50115257,EL PRIMO CHUY,Brooklyn,3176846,3066500073,Mexican
50115262,Pizzeria Nova,Manhattan,1064793,1022230030,Pizza
50115270,BELLYFUL RESTAURANT AND BAR,Brooklyn,3219948,3078740060,Caribbean
50115276,CAFE AT SAKS FIFTH AVENUE,Manhattan,1081145,1012857501,Coffee/Tea
50115277,NULL,Manhattan,1079947,1004940015,NULL
50115279,ZOU ZOU'S,Manhattan,1012841,1007290163,Mediterranean
50115281,NULL,Brooklyn,3326937,3087600060,NULL
50115282,SUSHI & CO,Manhattan,1036189,1013000023,Other
50115291,ALIDORO,Manhattan,1036474,1013087501,Sandwiches
50115297,DASHMART,Manhattan,1014993,1008000068,NULL
50115299,EL VIEJO YAYO,Brooklyn,3018435,3009300038,Latin American
50115300,DAMASCUS SWEETS,Bronx,2043447,2040490002,NULL
50115301,LYRIC THEATRE,Manhattan,1024691,1010140039,NULL
50115302,NORTHSIDE COFFEE,Staten Island,5004328,5001550153,Coffee/Tea
50115306,POKEBOWL STATION,Staten Island,5052864,5036490027,Hawaiian
50115319,GAO'S CRAB & KABOB,Queens,4113554,4050190053,NULL
50115321,BANQUET KITCHEN,Manhattan,1012841,1007290163,NULL
50115323,NULL,Bronx,2017051,2033010051,NULL
50115330,NULL,Manhattan,1012125,1006420001,NULL
50115343,THE PARISIAN TEA ROOM,Manhattan,1013590,1007600012,Coffee/Tea
50115344,PAPA JOHN'S PIZZA,Brooklyn,3326645,3035300008,Pizza
50115349,RESTAURANTE Y ANTOJITOS GUATELINDA,Queens,4217483,4102120006,Spanish
50115350,CI SIAMO,Manhattan,1089664,1007297502,Italian
50115352,BK JANI,Manhattan,1036474,1013087501,Pakistani
50115356,Anntremet Cakes,Manhattan,1078225,1006260041,Bakery Products/Desserts
50115365,VARIETY COFFEE ROASTERS,Brooklyn,3021976,3010000049,Coffee/Tea
50115369,DAYTIME,Brooklyn,3338067,3027390026,American
50115373,TROPICAL RESTAURANT #3,Queens,4062008,4027700007,Latin American
50115377,POPEYES,Bronx,2060247,2047230066,American
50115381,OLD STOVE PUB,Manhattan,1040640,1013700046,NULL
50115383,MAKE MY CAKE,Manhattan,1059550,1019660066,NULL
50115388,EBBS BREWING CO,Brooklyn,3329952,3023200015,NULL
50115392,NULL,Manhattan,1036474,1013087501,NULL
50115397,MENCHIE'S,Staten Island,5000000,5039690001,NULL
50115400,SI FISH & MORE,Staten Island,5089363,5000230054,Soul Food
50115404,SMASHBURGER,Manhattan,1014343,1007800036,NULL
50115406,RAHMAN RESTAURANT,Manhattan,1015760,1008310026,Indian
50115409,SHAKING CRAB,Brooklyn,3070729,3030120024,NULL
50115411,CURLY WOLF SALOON,Staten Island,5068260,5053070001,American
50115412,OZAKAYA,Brooklyn,3028482,3011520007,NULL
50115413,RONY'S FRESH PIZZA,Manhattan,1015153,1008050097,Pizza
50115414,CHIPOTLE MEXICAN GRILL #3545,Queens,4000000,4026870001,NULL
50115418,BIRD DOG,Manhattan,1078244,1006310046,NULL
50115420,Fillup Coffee,Manhattan,1033612,1012400024,Coffee/Tea
50115428,PIES N THIGHS 100,Brooklyn,3424451,3001450022,NULL
50115431,RED PIPES CAFE,Queens,4077922,4032550033,Coffee/Tea
50115433,ANASSA,Manhattan,1085867,1000167512,NULL
50115434,NULL,Queens,4077915,4032550015,NULL
50115439,EKOSFERE BAKERY & COFFEE,Bronx,2048823,2042910024,Coffee/Tea
50115440,THE COVE,Staten Island,5087273,5077020069,NULL
50115443,Fusion Juice Bar,Queens,4009496,4006340033,"Juice, Smoothies, Fruit Salads"
50115444,HANA MAKGEOLLI,Brooklyn,3319900,3024890045,Tapas
50115447,SIPPY CAFE,Brooklyn,3425984,3002500016,Coffee/Tea
50115448,NULL,Queens,4113546,4050190005,NULL
50115450,SALLY CAN WAIT,Manhattan,1005296,1004090031,NULL
50115454,NULL,Brooklyn,3002699,3002710018,NULL
50115455,AFTERNOON,Brooklyn,3335691,3023270016,Korean
50115460,RENATO'S TRATTORIA VENTO,Staten Island,5008071,5003000110,Italian
50115464,NULL,Manhattan,1063929,1021640038,NULL
50115466,KIKU ASIAN BISTRO,Brooklyn,3019590,3009500009,Japanese
50115474,NULL,Queens,4008677,4006200028,NULL
50115475,NULL,Brooklyn,3063152,3024200022,NULL
50115477,BAMBOO WALK,Brooklyn,3106464,3047850001,Caribbean
50115478,EL ZASON,Brooklyn,3000760,3001790045,Mexican
50115479,JUSTINO'S PIZZERIA,Manhattan,1076210,1010670032,NULL
50115480,DIY POKE SUSHI,Brooklyn,3200122,3073600001,Asian/Asian Fusion
